,Code_x,Description,Code_y,City: Airport
1572,11694,"Flensburg, Germany: Flensburg Schaeferhaus",FLF,"Flensburg, Germany: Flensburg Schaeferhaus"
1573,11695,"Flagstaff, AZ: Flagstaff Pulliam",FLG,"Flagstaff, AZ: Flagstaff Pulliam"
1574,11696,"Falls Bay, AK: Falls Bay Airport",FLJ,"Falls Bay, AK: Falls Bay Airport"
1575,11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
1576,11698,"Florianopolis, Brazil: Hercilio Luz International",FLN,"Florianopolis, Brazil: Hercilio Luz International"
1577,11699,"Florence, SC: Florence Regional",FLO,"Florence, SC: Florence Regional"
1578,11700,"Florence, Italy: Firenze",FLR,"Florence, Italy: Firenze"
1579,11701,"Flinders Island, Australia: Flinders Island Airport",FLS,"Flinders Island, Australia: Flinders Island Airport"
1580,11702,"Flat, AK: Flat Airport",FLT,"Flat, AK: Flat Airport"
1581,11703,"New York, NY: Flushing",FLU,"New York, NY: Flushing"
1582,11704,"Leavenworth, KS: Sherman AAF",FLV,"Leavenworth, KS: Sherman AAF"
1583,11705,"Santa Cruz das Flores, Portugal: Flores",FLW,"Santa Cruz das Flores, Portugal: Flores"
1584,11706,"Fallon, NV: Fallon Municipal",FLX,"Fallon, NV: Fallon Municipal"
1585,11707,"Formosa, Argentina: Formosa Airport",FMA,"Formosa, Argentina: Formosa Airport"
1586,11708,"Five Mile Camp, AK: Five Mile Camp Airport",FMC,"Five Mile Camp, AK: Five Mile Camp Airport"
1587,11709,"Falmouth, MA: Cape Cod CGAS",FMH,"Falmouth, MA: Cape Cod CGAS"
1588,11710,"Kalemie, Congo (Kinshasa): Kalemie Airport",FMI,"Kalemie, Congo (Kinshasa): Kalemie Airport"
1589,11711,"Farmington, NM: Four Corners Regional",FMN,"Farmington, NM: Four Corners Regional"
1590,11712,"Greven, Germany: Muenster Osnabrueck",FMO,"Greven, Germany: Muenster Osnabrueck"
1591,11713,"Fort Madison, IA: Fort Madison Municipal",FMS,"Fort Madison, IA: Fort Madison Municipal"
1592,11714,"Fort Myers, FL: Page Field",FMY,"Fort Myers, FL: Page Field"
1593,11716,"Funchal, Portugal: Madeira",FNC,"Funchal, Portugal: Madeira"
1594,11717,"Nimes, France: Nimes Garons",FNI,"Nimes, France: Nimes Garons"
1595,11718,"Pyongyang, North Korea: Pyongyang International",FNJ,"Pyongyang, North Korea: Pyongyang International"
1596,11719,"Fort Collins/Loveland, CO: Northern Colorado Regional",FNL,"Fort Collins/Loveland, CO: Northern Colorado Regional"
1597,11720,"Funter Bay Alaska, AK: Funter Bay",FNR,"Funter Bay Alaska, AK: Funter Bay"
1598,11721,"Flint, MI: Bishop International",FNT,"Flint, MI: Bishop International"
1599,11723,"Fort Bragg, CA: Fort Bragg Airport",FOB,"Fort Bragg, CA: Fort Bragg Airport"
1600,11724,"Fuzhou, China: Changle",FOC,"Fuzhou, China: Changle"
1601,11725,"Fort Dodge, IA: Fort Dodge Regional",FOD,"Fort Dodge, IA: Fort Dodge Regional"
1602,11726,"Topeka, KS: Topeka Regional",FOE,"Topeka, KS: Topeka Regional"
1603,11727,"Foggia, Italy: Foggia Airport",FOG,"Foggia, Italy: Foggia Airport"
1604,11728,"Westhampton, NY: Francis S. Gabreski",FOK,"Westhampton, NY: Francis S. Gabreski"
1605,11730,"Fortaleza, Brazil: Pinto Martins International",FOR,"Fortaleza, Brazil: Pinto Martins International"
1606,11731,"Freeport, The Bahamas: Grand Bahama International",FPO,"Freeport, The Bahamas: Grand Bahama International"
1607,11732,"Fort Pierce, FL: Treasure Coast International",FPR,"Fort Pierce, FL: Treasure Coast International"
1608,11733,"Perry, FL: Perry-Foley",FPY,"Perry, FL: Perry-Foley"
1609,11734,"Patching Lake, AK: Patching Lake Airport",FQA,"Patching Lake, AK: Patching Lake Airport"
1610,11735,"Ventura, CA: San Nicolas Island NOLF",FQB,"Ventura, CA: San Nicolas Island NOLF"
1611,11736,"Kodiak, AK: Lilly Lake",FQC,"Kodiak, AK: Lilly Lake"
1612,11737,"Katmai National Park, AK: Trident Volcano",FQD,"Katmai National Park, AK: Trident Volcano"
1613,11738,"Annex Creek, AK: Annex Creek Airport",FQE,"Annex Creek, AK: Annex Creek Airport"
1614,11739,"Davidson Creek, AK: Davidson Creek Airport",FQF,"Davidson Creek, AK: Davidson Creek Airport"
1615,11740,"Snettisham, AK: Snettisham Airport",FQG,"Snettisham, AK: Snettisham Airport"
1616,11741,"Fire Island, AK: Fire Island Airport",FQH,"Fire Island, AK: Fire Island Airport"
1617,11742,"Scott, KY: Georgetown Scott County Regional",FQI,"Scott, KY: Georgetown Scott County Regional"
1618,11743,"Greens Creek, AK: Greens Creek Airport",FQJ,"Greens Creek, AK: Greens Creek Airport"
1619,11744,"Gull Cove, AK: Gull Cove Airport",FQK,"Gull Cove, AK: Gull Cove Airport"
1620,11745,"Flora, IL: Flora Municipal",FQL,"Flora, IL: Flora Municipal"
1621,11747,"Karta Lake, AK: Karta Lake Airport",FQN,"Karta Lake, AK: Karta Lake Airport"
1622,11748,"Manzanita Lake, AK: Manzanita Lake Airport",FQO,"Manzanita Lake, AK: Manzanita Lake Airport"
1623,11749,"Shrimp Bay, AK: Shrimp Bay Airport",FQP,"Shrimp Bay, AK: Shrimp Bay Airport"
1624,11750,"Dry Bay, AK: Dry Bay Airport",FQQ,"Dry Bay, AK: Dry Bay Airport"
1625,11751,"Josephine Lake, AK: Josephine Lake Airport",FQR,"Josephine Lake, AK: Josephine Lake Airport"
1626,11754,"Libby, MT: Libby Airport",FQU,"Libby, MT: Libby Airport"
1627,11755,"Volcano Bay, AK: Volcano Bay Airport",FQV,"Volcano Bay, AK: Volcano Bay Airport"
1628,11756,"Fort Glenn, AK: Fort Glenn Airport",FQW,"Fort Glenn, AK: Fort Glenn Airport"
1629,11757,"Babe Islands, AK: Babe Islands Airport",FQX,"Babe Islands, AK: Babe Islands Airport"
1630,11758,"Kahli Cove, AK: Kahli Cove Airport",FQY,"Kahli Cove, AK: Kahli Cove Airport"
1631,11760,"Frankfurt, Germany: Frankfurt Main",FRA,"Frankfurt, Germany: Frankfurt Main"
1632,11761,"Franca, Brazil: Tenente Lund Pressoto",FRC,"Franca, Brazil: Tenente Lund Pressoto"
1633,11762,"Friday Harbor, WA: Friday Harbor Airport",FRD,"Friday Harbor, WA: Friday Harbor Airport"
1634,11763,"Frankfurt, Germany: Rhein Main AFB",FRF,"Frankfurt, Germany: Rhein Main AFB"
1635,11764,"East Farmingdale, NY: Republic",FRG,"East Farmingdale, NY: Republic"
1636,11765,"Forli, Italy: Forli Airport",FRL,"Forli, Italy: Forli Airport"
1637,11766,"Fairmont, MN: Fairmont Municipal",FRM,"Fairmont, MN: Fairmont Municipal"
1638,11767,"Floro, Norway: Floro Airport",FRO,"Floro, Norway: Floro Airport"
1639,11768,"Fresh Water Bay, AK: Fresh Water Bay Airport",FRP,"Fresh Water Bay, AK: Fresh Water Bay Airport"
1640,11769,"Front Royal, VA: Front Royal-Warren County",FRR,"Front Royal, VA: Front Royal-Warren County"
1641,11770,"Flores, Guatemala: Flores Airport",FRS,"Flores, Guatemala: Flores Airport"
1642,11771,"Bishkek, Kyrgyzstan: Manas",FRU,"Bishkek, Kyrgyzstan: Manas"
1643,11773,"Fryeburg, ME: Eastern Slopes Regional",FRY,"Fryeburg, ME: Eastern Slopes Regional"
1644,11774,"Figari, France: Figari Sud Corse",FSC,"Figari, France: Figari Sud Corse"
1645,11775,"Sioux Falls, SD: Joe Foss Field",FSD,"Sioux Falls, SD: Joe Foss Field"
1646,11776,"Fort Sill, OK: Henry Post AAF",FSI,"Fort Sill, OK: Henry Post AAF"
1647,11777,"Fort Scott, KS: Fort Scott Municipal",FSK,"Fort Scott, KS: Fort Scott Municipal"
1648,11778,"Fort Smith, AR: Fort Smith Regional",FSM,"Fort Smith, AR: Fort Smith Regional"
1649,11779,"St. Pierre, Saint Pierre and Miquelon: Saint Pierre",FSP,"St. Pierre, Saint Pierre and Miquelon: Saint Pierre"
1650,11780,"Ft. Stockton, TX: Fort Stockton Pecos County",FST,"Ft. Stockton, TX: Fort Stockton Pecos County"
1651,11781,"Shizuoka, Japan: Shizuoka Airport",FSZ,"Shizuoka, Japan: Shizuoka Airport"
1652,11782,"Fort Collins, CO: Fort Collins Airpark",FTC,"Fort Collins, CO: Fort Collins Airpark"
1653,11783,"El Calafate, Argentina: El Calafate Airport",FTE,"El Calafate, Argentina: El Calafate Airport"
1654,11785,"Fort Knox, KY: Godman AAF",FTK,"Fort Knox, KY: Godman AAF"
1655,11786,"Fortuna Ledge, AK: Fortuna Ledge Airport",FTL,"Fortuna Ledge, AK: Fortuna Ledge Airport"
1656,11787,"Fort Dauphin, Madagascar: Marillac",FTU,"Fort Dauphin, Madagascar: Marillac"
1657,11788,"Masvingo, Zimbabwe: Masvingo International",MVZ,"Masvingo, Zimbabwe: Masvingo International"
1658,11789,"Dallas/Fort Worth, TX: Fort Worth Meacham International",FTW,"Dallas/Fort Worth, TX: Fort Worth Meacham International"
1659,11791,"Fuerteventura, Spain: Fuerteventura Airport",FUE,"Fuerteventura, Spain: Fuerteventura Airport"
1660,11792,"Fukue, Japan: Fukue Airport",FUJ,"Fukue, Japan: Fukue Airport"
1661,11793,"Fukuoka, Japan: Fukuoka Airport",FUK,"Fukuoka, Japan: Fukuoka Airport"
1662,11794,"Fullerton, CA: Fullerton Municipal",FUL,"Fullerton, CA: Fullerton Municipal"
1663,11795,"Funafuti, Tuvalu: Funafuti International",FUN,"Funafuti, Tuvalu: Funafuti International"
1664,11796,"Futuna Island, Wallis and Futuna: Futuna Pointe Vele",FUT,"Futuna Island, Wallis and Futuna: Futuna Pointe Vele"
1665,11797,"Osprey Lodge, AK: Osprey Lodge Airport",FVA,"Osprey Lodge, AK: Osprey Lodge Airport"
1666,11798,"Baledogle, Somalia: Baledogle Airport",FVB,"Baledogle, Somalia: Baledogle Airport"
1667,11799,"Baikonour, Kazakhstan: Baikonour Airport",FVC,"Baikonour, Kazakhstan: Baikonour Airport"
1668,11800,"Sonora, TX: Sonora Municipal",FVD,"Sonora, TX: Sonora Municipal"
1669,11801,"Fallbrook, CA: Fallbrook Community Airpark",FVE,"Fallbrook, CA: Fallbrook Community Airpark"
1670,11802,"Dadaab, Kenya: Hagadera",FVF,"Dadaab, Kenya: Hagadera"
1671,11803,"Wickenburg, AZ: Wickenburg Municipal",FVG,"Wickenburg, AZ: Wickenburg Municipal"
1672,11804,"Othello, WA: Othello Municipal",FVH,"Othello, WA: Othello Municipal"
1673,11805,"Lake Providence, LA: Byerley",FVI,"Lake Providence, LA: Byerley"
1674,11806,"Amberley, Australia: Amberley Airport",FVJ,"Amberley, Australia: Amberley Airport"
1675,11810,"Culbertson, MT: Big Sky Field",FVN,"Culbertson, MT: Big Sky Field"
1676,11811,"Aurora, OR: Aurora State",FVO,"Aurora, OR: Aurora State"
1677,11812,"Quincy, CA: Gansner Field",FVP,"Quincy, CA: Gansner Field"
1678,11813,"Donlin Creek Mine, AK: Donlin Creek Mine Airport",FVQ,"Donlin Creek Mine, AK: Donlin Creek Mine Airport"
1679,11814,"Three Forks, MT: Three Forks Airport",FVR,"Three Forks, MT: Three Forks Airport"
1680,11814,"Three Forks, MT: Three Forks Airport",MT2,"Three Forks, MT: Three Forks Airport"
1681,16692,"Three Forks, MT: Three Forks Airport",FVR,"Three Forks, MT: Three Forks Airport"
1682,16692,"Three Forks, MT: Three Forks Airport",MT2,"Three Forks, MT: Three Forks Airport"
1683,11815,"Rexburg, ID: Rexburg-Madison County",FVS,"Rexburg, ID: Rexburg-Madison County"
1684,11816,"Latacunga, Ecuador: Latacunga Airport",FVT,"Latacunga, Ecuador: Latacunga Airport"
1685,11818,"Kernville, CA: Kern Valley",FVV,"Kernville, CA: Kern Valley"
1686,11819,"Golden Creek Mine, AK: Golden Creek Mine Airport",FVW,"Golden Creek Mine, AK: Golden Creek Mine Airport"
1687,11820,"Grace Harbor, AK: Grace Harbor Airport",FVX,"Grace Harbor, AK: Grace Harbor Airport"
1688,11821,"Unuk River, AK: Unuk River Airport",FVY,"Unuk River, AK: Unuk River Airport"
1689,11822,"Deadhorse, AK: Inigok",FVZ,"Deadhorse, AK: Inigok"
1690,11823,"Fort Wayne, IN: Fort Wayne International",FWA,"Fort Wayne, IN: Fort Wayne International"
1691,11824,"Fort Worth, TX: Fort Worth NAS JRB/Carswell Field",FWH,"Fort Worth, TX: Fort Worth NAS JRB/Carswell Field"
1692,11825,"Farewell, AK: Farewell Airport",FWL,"Farewell, AK: Farewell Airport"
1693,11826,"Fort Worth, TX: Fort Worth Spinks",FWS,"Fort Worth, TX: Fort Worth Spinks"
1694,11827,"Fort Lauderdale, FL: Fort Lauderdale Executive",FXE,"Fort Lauderdale, FL: Fort Lauderdale Executive"
1695,11828,"Kaktovik, AK: Bullen Point AFS",A35,"Kaktovik, AK: Bullen Point AFS"
1696,11829,"Nova Freixo, Mozambique: Nova Freixo Airport",FXO,"Nova Freixo, Mozambique: Nova Freixo Airport"
1697,11831,"Forest City, IA: Forest City Municipal",FXY,"Forest City, IA: Forest City Municipal"
1698,11832,"Faya-Largeau, Chad: Faya-Largeau Airport",FYT,"Faya-Largeau, Chad: Faya-Largeau Airport"
1699,11833,"Fort Yukon, AK: Fort Yukon Airport",FYU,"Fort Yukon, AK: Fort Yukon Airport"
1700,11834,"Fayetteville, AR: Drake Field",FYV,"Fayetteville, AR: Drake Field"
1701,11835,"Filton, United Kingdom: Bristol Filton",FZO,"Filton, United Kingdom: Bristol Filton"
1702,11836,"Lafayette, GA: Barwick Lafayette",GA1,"Lafayette, GA: Barwick Lafayette"
1703,11837,"Carrollton, GA: West Georgia Regional - O V Gray Field",GA2,"Carrollton, GA: West Georgia Regional - O V Gray Field"
1704,11838,"Atlanta, GA: Newnan Coweta County",GA3,"Atlanta, GA: Newnan Coweta County"
1705,11839,"Gracias, Honduras: Gracias Airport",GAC,"Gracias, Honduras: Gracias Airport"
1706,11840,"Gadsden, AL: Northeast Alabama Regional",GAD,"Gadsden, AL: Northeast Alabama Regional"
1707,11841,"Gabes, Tunisia: Matmata Northeast",GAE,"Gabes, Tunisia: Matmata Northeast"
1708,11842,"Gaithersburg, MD: Montgomery County Airpark",GAI,"Gaithersburg, MD: Montgomery County Airpark"
1709,11843,"Yamagata, Japan: Yamagata Airport",GAJ,"Yamagata, Japan: Yamagata Airport"
1710,11844,"Galena, AK: Edward G. Pitka Sr.",GAL,"Galena, AK: Edward G. Pitka Sr."
1711,11845,"Gambell, AK: Gambell Airport",GAM,"Gambell, AK: Gambell Airport"
1712,11846,"Gan Island, Maldives: Gan Island Airport",GAN,"Gan Island, Maldives: Gan Island Airport"
1713,11847,"Guantanamo, Cuba: Los Canos",GAO,"Guantanamo, Cuba: Los Canos"
1714,11848,"Gao, Mali: Gao Airport",GAQ,"Gao, Mali: Gao Airport"
1715,11849,"Garaina, Papua New Guinea: Garaina Airport",GAR,"Garaina, Papua New Guinea: Garaina Airport"
1716,11850,"Gap, France: Gap Tallard",GAT,"Gap, France: Gap Tallard"
1717,11852,"Gangaw, Burma: Gangaw Airport",GAW,"Gangaw, Burma: Gangaw Airport"
1718,11853,"Gaya, India: Gaya Airport",GAY,"Gaya, India: Gaya Airport"
1719,11854,"Suffolk, United Kingdom: Wattisham",GB1,"Suffolk, United Kingdom: Wattisham"
1720,11855,"Goose Bay, AK: Goose Bay AAF",GBA,"Goose Bay, AK: Goose Bay AAF"
1721,11856,"Great Bend, KS: Great Bend Municipal",GBD,"Great Bend, KS: Great Bend Municipal"
1722,11857,"Gaborone, Botswana: Sir Seretse Khama International",GBE,"Gaborone, Botswana: Sir Seretse Khama International"
1723,11858,"Galesburg, IL: Galesburg Municipal",GBG,"Galesburg, IL: Galesburg Municipal"
1724,11859,"Galbraith Lake, AK: Galbraith Lake Airport",GBH,"Galbraith Lake, AK: Galbraith Lake Airport"
1725,11860,"Marie Galante, Guadeloupe: Marie Galante Airport",GBJ,"Marie Galante, Guadeloupe: Marie Galante Airport"
1726,11861,"Gbangbatok, Sierra Leone: Gbangbatok Airport",GBK,"Gbangbatok, Sierra Leone: Gbangbatok Airport"
1727,11862,"Great Barrington, MA: Walter J. Koladza",GBR,"Great Barrington, MA: Walter J. Koladza"
1728,11863,"Khashm El Girba, Sudan: Khashm El Girba Airport",GBU,"Khashm El Girba, Sudan: Khashm El Girba Airport"
1729,11864,"Guacamayas, Colombia: Guacamayas Airport",GCA,"Guacamayas, Colombia: Guacamayas Airport"
1730,11866,"Guernsey, United Kingdom: Guernsey Airport",GCI,"Guernsey, United Kingdom: Guernsey Airport"
1731,11867,"Garden City, KS: Garden City Regional",GCK,"Garden City, KS: Garden City Regional"
1732,11868,"Grand Cayman, Cayman Islands: Owen Roberts International",GCM,"Grand Cayman, Cayman Islands: Owen Roberts International"
1733,11869,"Grand Canyon, AZ: Grand Canyon National Park",GCN,"Grand Canyon, AZ: Grand Canyon National Park"
1734,11870,"Greeneville, TN: Municipal",GCY,"Greeneville, TN: Municipal"
1735,11871,"Greenville, SC: Donaldson Field",GDC,"Greenville, SC: Donaldson Field"
1736,11872,"Gode, Ethiopia: Gode Airport",GDE,"Gode, Ethiopia: Gode Airport"
1737,11873,"Golden Horn Lodge, AK: Golden Horn Lodge Seaplane Base",GDH,"Golden Horn Lodge, AK: Golden Horn Lodge Seaplane Base"
1738,11875,"Gardner, MA: Gardner Municipal",GDM,"Gardner, MA: Gardner Municipal"
1739,11876,"Gdansk, Poland: Gdansk Lech Walesa",GDN,"Gdansk, Poland: Gdansk Lech Walesa"
1740,11877,"Gondar, Ethiopia: Gonder Atse Tewodros",GDQ,"Gondar, Ethiopia: Gonder Atse Tewodros"
1741,11878,"Grand Turk, Turks and Caicos Islands: JAGS McCartney International",GDT,"Grand Turk, Turks and Caicos Islands: JAGS McCartney International"
1742,11879,"Glendive, MT: Dawson Community",GDV,"Glendive, MT: Dawson Community"
1743,11880,"Gladwin, MI: Gladwin Zettel Memorial",GDW,"Gladwin, MI: Gladwin Zettel Memorial"
1744,11882,"Noumea, New Caledonia: Noumea Magenta",GEA,"Noumea, New Caledonia: Noumea Magenta"
1745,11883,"Georgetown, DE: Delaware Coastal",GED,"Georgetown, DE: Delaware Coastal"
1746,11884,"Spokane, WA: Spokane International",GEG,"Spokane, WA: Spokane International"
1747,11885,"Ganes Creek, AK: Ganes Creek Airport",GEK,"Ganes Creek, AK: Ganes Creek Airport"
1748,11886,"Santo Angelo, Brazil: Santo Angelo Airport",GEL,"Santo Angelo, Brazil: Santo Angelo Airport"
1749,11887,"Oslo, Norway: Gardermoen",GEN,"Oslo, Norway: Gardermoen"
1750,11887,"Oslo, Norway: Gardermoen",OSL,"Oslo, Norway: Gardermoen"
1751,11888,"Georgetown, Guyana: Cheddi Jagan International",GEO,"Georgetown, Guyana: Cheddi Jagan International"
1752,11889,"Nueva Gerona, Cuba: Rafael Cabrera",GER,"Nueva Gerona, Cuba: Rafael Cabrera"
1753,11890,"General Santos, Philippines: General Santos Airport",GES,"General Santos, Philippines: General Santos Airport"
1754,11891,"Geraldton, Australia: Geraldton Airport",GET,"Geraldton, Australia: Geraldton Airport"
1755,11892,"Gallivare, Sweden: Gallivare Airport",GEV,"Gallivare, Sweden: Gallivare Airport"
1756,11893,"Greybull, WY: South Big Horn County",GEY,"Greybull, WY: South Big Horn County"
1757,11894,"Shelbyville, IN: Shelbyville Municipal",GEZ,"Shelbyville, IN: Shelbyville Municipal"
1758,11895,"Great Falls, MT: Malmstrom AFB Heliport",GFA,"Great Falls, MT: Malmstrom AFB Heliport"
1759,11896,"Togiak Fish, AK: Togiak Fish Airport",GFB,"Togiak Fish, AK: Togiak Fish Airport"
1760,11897,"Griffith, Australia: Griffith Airport",GFF,"Griffith, Australia: Griffith Airport"
1761,11898,"Grand Forks, ND: Grand Forks International",GFK,"Grand Forks, ND: Grand Forks International"
1762,11899,"Glens Falls, NY: Floyd Bennett Memorial",GFL,"Glens Falls, NY: Floyd Bennett Memorial"
1763,11900,"Grafton, Australia: Grafton Airport",GFN,"Grafton, Australia: Grafton Airport"
1764,11901,"Bartica, Guyana: Bartica Airport",GFO,"Bartica, Guyana: Bartica Airport"
1765,11902,"Granville, France: Granville Mont Saint Michel",GFR,"Granville, France: Granville Mont Saint Michel"
1766,11903,"Grootfontein, Namibia: Grootfontein Airport",GFY,"Grootfontein, Namibia: Grootfontein Airport"
1767,11904,"Georgetown, SC: Georgetown County",GGE,"Georgetown, SC: Georgetown County"
1768,11905,"Longview, TX: East Texas Regional",GGG,"Longview, TX: East Texas Regional"
1769,11906,"Gagnoa, Cote d'Ivoire: Gagnoa Airport",GGN,"Gagnoa, Cote d'Ivoire: Gagnoa Airport"
1770,11907,"Moss Town, The Bahamas: Exuma International",GGT,"Moss Town, The Bahamas: Exuma International"
1771,11909,"Ghardaia, Algeria: Noumerat Moufdi Zakaria",GHA,"Ghardaia, Algeria: Noumerat Moufdi Zakaria"
1772,11910,"Governors Harbour, The Bahamas: Governors Harbour Airport",GHB,"Governors Harbour, The Bahamas: Governors Harbour Airport"
1773,11911,"Great Harbour Cay, The Bahamas: Great Harbour Cay Airport",GHC,"Great Harbour Cay, The Bahamas: Great Harbour Cay Airport"
1774,11912,"Ghat, Libya: Ghat Airport",GHT,"Ghat, Libya: Ghat Airport"
1775,11913,"Gualeguaychu, Argentina: Gualeguaychu Airport",GHU,"Gualeguaychu, Argentina: Gualeguaychu Airport"
1776,11914,"Gibraltar, Gibraltar: Gibraltar Airport",GIB,"Gibraltar, Gibraltar: Gibraltar Airport"
1777,11915,"Rio de Janeiro, Brazil: Galeao Antonio Carlos Jobim International",GIG,"Rio de Janeiro, Brazil: Galeao Antonio Carlos Jobim International"
1778,11916,"Gilgit, Pakistan: Gilgit Airport",GIL,"Gilgit, Pakistan: Gilgit Airport"
1779,11917,"Gisborne, New Zealand: Gisborne Airport",GIS,"Gisborne, New Zealand: Gisborne Airport"
1780,11918,"Gizan, Saudi Arabia: Gizan Saudia Arabia",GIZ,"Gizan, Saudi Arabia: Gizan Saudia Arabia"
1781,11919,"Guanaja Island, Honduras: Guanaja",GJA,"Guanaja Island, Honduras: Guanaja"
1782,11920,"Guajara-Mirim, Brazil: Guajara Mirim",GJM,"Guajara-Mirim, Brazil: Guajara Mirim"
1783,11921,"Grand Junction, CO: Grand Junction Regional",GJT,"Grand Junction, CO: Grand Junction Regional"
1784,11922,"Goroka, Papua New Guinea: Goroka Airport",GKA,"Goroka, Papua New Guinea: Goroka Airport"
1785,11923,"Great Keppel Island, Australia: Bonnie Doon",GKL,"Great Keppel Island, Australia: Bonnie Doon"
1786,11924,"Gulkana, AK: Gulkana Airport",GKN,"Gulkana, AK: Gulkana Airport"
1787,11926,"Station Nord, Greenland: Station Nord Airport",GL1,"Station Nord, Greenland: Station Nord Airport"
1788,11927,"Hyde Fjord, Greenland: Hyde Fjord Ice Strip",GL2,"Hyde Fjord, Greenland: Hyde Fjord Ice Strip"
1789,11928,"Glasgow, United Kingdom: Glasgow Airport",GLA,"Glasgow, United Kingdom: Glasgow Airport"
1790,11930,"Golfito, Costa Rica: Golfito Airport",GLF,"Golfito, Costa Rica: Golfito Airport"
